filename,label,group,alpha,mode
img_00524.png,blorbo,img_0013,1.0,annular_mid
img_00525.png,blorbo,img_0013,0.0,mag_log
img_00526.png,blorbo,img_0013,0.15,mag_log
img_00527.png,blorbo,img_0013,0.3,mag_log
img_00528.png,blorbo,img_0013,0.5,mag_log
img_00529.png,blorbo,img_0013,0.7,mag_log
img_00530.png,blorbo,img_0013,0.85,mag_log
img_00531.png,blorbo,img_0013,1.0,mag_log
img_00532.png,blorbo,img_0013,0.0,mag_phase_rgb
img_00533.png,blorbo,img_0013,0.15,mag_phase_rgb
img_00534.png,blorbo,img_0013,0.3,mag_phase_rgb
img_00535.png,blorbo,img_0013,0.5,mag_phase_rgb
img_00536.png,blorbo,img_0013,0.7,mag_phase_rgb
img_00537.png,blorbo,img_0013,0.85,mag_phase_rgb
img_00538.png,blorbo,img_0013,1.0,mag_phase_rgb
img_00539.png,blorbo,img_0013,0.0,phase
img_00540.png,blorbo,img_0013,0.15,phase
img_00541.png,blorbo,img_0013,0.3,phase
img_00542.png,blorbo,img_0013,0.5,phase
img_00543.png,blorbo,img_0013,0.7,phase
img_00544.png,blorbo,img_0013,0.85,phase
img_00545.png,blorbo,img_0013,1.0,phase
img_00546.png,blorbo,img_0014,0.0,annular_high
img_00547.png,blorbo,img_0014,0.15,annular_high
img_00548.png,blorbo,img_0014,0.3,annular_high
img_00549.png,blorbo,img_0014,0.5,annular_high
img_00550.png,blorbo,img_0014,0.7,annular_high
img_00551.png,blorbo,img_0014,0.85,annular_high
img_00552.png,blorbo,img_0014,1.0,annular_high
img_00553.png,blorbo,img_0014,0.0,annular_low
img_00554.png,blorbo,img_0014,0.15,annular_low
img_00555.png,blorbo,img_0014,0.3,annular_low
img_00556.png,blorbo,img_0014,0.5,annular_low
img_00557.png,blorbo,img_0014,0.7,annular_low
img_00558.png,blorbo,img_0014,0.85,annular_low
img_00559.png,blorbo,img_0014,1.0,annular_low
img_00560.png,blorbo,img_0014,0.0,annular_mid
img_00561.png,blorbo,img_0014,0.15,annular_mid
img_00562.png,blorbo,img_0014,0.3,annular_mid
img_00563.png,blorbo,img_0014,0.5,annular_mid
img_00564.png,blorbo,img_0014,0.7,annular_mid
img_00565.png,blorbo,img_0014,0.85,annular_mid
img_00566.png,blorbo,img_0014,1.0,annular_mid
img_00567.png,blorbo,img_0014,0.0,mag_log
img_00568.png,blorbo,img_0014,0.15,mag_log
img_00569.png,blorbo,img_0014,0.3,mag_log
img_00570.png,blorbo,img_0014,0.5,mag_log
img_00571.png,blorbo,img_0014,0.7,mag_log
img_00572.png,blorbo,img_0014,0.85,mag_log
img_00573.png,blorbo,img_0014,1.0,mag_log
img_00574.png,blorbo,img_0014,0.0,mag_phase_rgb
img_00575.png,blorbo,img_0014,0.15,mag_phase_rgb
img_00576.png,blorbo,img_0014,0.3,mag_phase_rgb
img_00577.png,blorbo,img_0014,0.5,mag_phase_rgb
img_00578.png,blorbo,img_0014,0.7,mag_phase_rgb
img_00579.png,blorbo,img_0014,0.85,mag_phase_rgb
img_00580.png,blorbo,img_0014,1.0,mag_phase_rgb
img_00581.png,blorbo,img_0014,0.0,phase
img_00582.png,blorbo,img_0014,0.15,phase
img_00583.png,blorbo,img_0014,0.3,phase
img_00584.png,blorbo,img_0014,0.5,phase
img_00585.png,blorbo,img_0014,0.7,phase
img_00586.png,blorbo,img_0014,0.85,phase
img_00587.png,blorbo,img_0014,1.0,phase
img_00588.png,blorbo,img_0015,0.0,annular_high
img_00589.png,blorbo,img_0015,0.15,annular_high
img_00590.png,blorbo,img_0015,0.3,annular_high
img_00591.png,blorbo,img_0015,0.5,annular_high
img_00592.png,blorbo,img_0015,0.7,annular_high
img_00593.png,blorbo,img_0015,0.85,annular_high
img_00594.png,blorbo,img_0015,1.0,annular_high
img_00595.png,blorbo,img_0015,0.0,annular_low
img_00596.png,blorbo,img_0015,0.15,annular_low
img_00597.png,blorbo,img_0015,0.3,annular_low
img_00598.png,blorbo,img_0015,0.5,annular_low
img_00599.png,blorbo,img_0015,0.7,annular_low
img_00600.png,blorbo,img_0015,0.85,annular_low
img_00601.png,blorbo,img_0015,1.0,annular_low
img_00602.png,blorbo,img_0015,0.0,annular_mid
img_00603.png,blorbo,img_0015,0.15,annular_mid
img_00604.png,blorbo,img_0015,0.3,annular_mid
img_00605.png,blorbo,img_0015,0.5,annular_mid
img_00606.png,blorbo,img_0015,0.7,annular_mid
img_00607.png,blorbo,img_0015,0.85,annular_mid
img_00608.png,blorbo,img_0015,1.0,annular_mid
img_00609.png,blorbo,img_0015,0.0,mag_log
img_00610.png,blorbo,img_0015,0.15,mag_log
img_00611.png,blorbo,img_0015,0.3,mag_log
img_00612.png,blorbo,img_0015,0.5,mag_log
img_00613.png,blorbo,img_0015,0.7,mag_log
img_00614.png,blorbo,img_0015,0.85,mag_log
img_00615.png,blorbo,img_0015,1.0,mag_log
img_00616.png,blorbo,img_0015,0.0,mag_phase_rgb
img_00617.png,blorbo,img_0015,0.15,mag_phase_rgb
img_00618.png,blorbo,img_0015,0.3,mag_phase_rgb
img_00619.png,blorbo,img_0015,0.5,mag_phase_rgb
img_00620.png,blorbo,img_0015,0.7,mag_phase_rgb
img_00621.png,blorbo,img_0015,0.85,mag_phase_rgb
img_00622.png,blorbo,img_0015,1.0,mag_phase_rgb
img_00623.png,blorbo,img_0015,0.0,phase
img_00624.png,blorbo,img_0015,0.15,phase
img_00625.png,blorbo,img_0015,0.3,phase
img_00626.png,blorbo,img_0015,0.5,phase
img_00627.png,blorbo,img_0015,0.7,phase
img_00628.png,blorbo,img_0015,0.85,phase
img_00629.png,blorbo,img_0015,1.0,phase
img_00630.png,blorbo,img_0016,0.0,annular_high
img_00631.png,blorbo,img_0016,0.15,annular_high
img_00632.png,blorbo,img_0016,0.3,annular_high
img_00633.png,blorbo,img_0016,0.5,annular_high
img_00634.png,blorbo,img_0016,0.7,annular_high
img_00635.png,blorbo,img_0016,0.85,annular_high
img_00636.png,blorbo,img_0016,1.0,annular_high
img_00637.png,blorbo,img_0016,0.0,annular_low
img_00638.png,blorbo,img_0016,0.15,annular_low
img_00639.png,blorbo,img_0016,0.3,annular_low
img_00640.png,blorbo,img_0016,0.5,annular_low
img_00641.png,blorbo,img_0016,0.7,annular_low
img_00642.png,blorbo,img_0016,0.85,annular_low
img_00643.png,blorbo,img_0016,1.0,annular_low
img_00644.png,blorbo,img_0016,0.0,annular_mid
img_00645.png,blorbo,img_0016,0.15,annular_mid
img_00646.png,blorbo,img_0016,0.3,annular_mid
img_00647.png,blorbo,img_0016,0.5,annular_mid
img_00648.png,blorbo,img_0016,0.7,annular_mid
img_00649.png,blorbo,img_0016,0.85,annular_mid
img_00650.png,blorbo,img_0016,1.0,annular_mid
img_00651.png,blorbo,img_0016,0.0,mag_log
img_00652.png,blorbo,img_0016,0.15,mag_log
img_00653.png,blorbo,img_0016,0.3,mag_log
img_00654.png,blorbo,img_0016,0.5,mag_log
img_00655.png,blorbo,img_0016,0.7,mag_log
img_00656.png,blorbo,img_0016,0.85,mag_log
img_00657.png,blorbo,img_0016,1.0,mag_log
img_00658.png,blorbo,img_0016,0.0,mag_phase_rgb
img_00659.png,blorbo,img_0016,0.15,mag_phase_rgb
img_00660.png,blorbo,img_0016,0.3,mag_phase_rgb
img_00661.png,blorbo,img_0016,0.5,mag_phase_rgb
img_00662.png,blorbo,img_0016,0.7,mag_phase_rgb
img_00663.png,blorbo,img_0016,0.85,mag_phase_rgb
img_00664.png,blorbo,img_0016,1.0,mag_phase_rgb
img_00665.png,blorbo,img_0016,0.0,phase
img_00666.png,blorbo,img_0016,0.15,phase
img_00667.png,blorbo,img_0016,0.3,phase
img_00668.png,blorbo,img_0016,0.5,phase
img_00669.png,blorbo,img_0016,0.7,phase
img_00670.png,blorbo,img_0016,0.85,phase
img_00671.png,blorbo,img_0016,1.0,phase
img_00672.png,blorbo,img_0017,0.0,annular_high
img_00673.png,blorbo,img_0017,0.15,annular_high
img_00674.png,blorbo,img_0017,0.3,annular_high
img_00675.png,blorbo,img_0017,0.5,annular_high
img_00676.png,blorbo,img_0017,0.7,annular_high
img_00677.png,blorbo,img_0017,0.85,annular_high
img_00678.png,blorbo,img_0017,1.0,annular_high
img_00679.png,blorbo,img_0017,0.0,annular_low
img_00680.png,blorbo,img_0017,0.15,annular_low
img_00681.png,blorbo,img_0017,0.3,annular_low
img_00682.png,blorbo,img_0017,0.5,annular_low
img_00683.png,blorbo,img_0017,0.7,annular_low
img_00684.png,blorbo,img_0017,0.85,annular_low
img_00685.png,blorbo,img_0017,1.0,annular_low
img_00686.png,blorbo,img_0017,0.0,annular_mid
img_00687.png,blorbo,img_0017,0.15,annular_mid
img_00688.png,blorbo,img_0017,0.3,annular_mid
img_00689.png,blorbo,img_0017,0.5,annular_mid
img_00690.png,blorbo,img_0017,0.7,annular_mid
img_00691.png,blorbo,img_0017,0.85,annular_mid
img_00692.png,blorbo,img_0017,1.0,annular_mid
img_00693.png,blorbo,img_0017,0.0,mag_log
img_00694.png,blorbo,img_0017,0.15,mag_log
img_00695.png,blorbo,img_0017,0.3,mag_log
img_00696.png,blorbo,img_0017,0.5,mag_log
img_00697.png,blorbo,img_0017,0.7,mag_log
img_00698.png,blorbo,img_0017,0.85,mag_log
img_00699.png,blorbo,img_0017,1.0,mag_log
img_00700.png,blorbo,img_0017,0.0,mag_phase_rgb
img_00701.png,blorbo,img_0017,0.15,mag_phase_rgb
img_00702.png,blorbo,img_0017,0.3,mag_phase_rgb
img_00703.png,blorbo,img_0017,0.5,mag_phase_rgb
img_00704.png,blorbo,img_0017,0.7,mag_phase_rgb
img_00705.png,blorbo,img_0017,0.85,mag_phase_rgb
img_00706.png,blorbo,img_0017,1.0,mag_phase_rgb
img_00707.png,blorbo,img_0017,0.0,phase
img_00708.png,blorbo,img_0017,0.15,phase
img_00709.png,blorbo,img_0017,0.3,phase
img_00710.png,blorbo,img_0017,0.5,phase
img_00711.png,blorbo,img_0017,0.7,phase
img_00712.png,blorbo,img_0017,0.85,phase
img_00713.png,blorbo,img_0017,1.0,phase
img_00714.png,blorbo,img_0018,0.0,annular_high
img_00715.png,blorbo,img_0018,0.15,annular_high
img_00716.png,blorbo,img_0018,0.3,annular_high
img_00717.png,blorbo,img_0018,0.5,annular_high
img_00718.png,blorbo,img_0018,0.7,annular_high
img_00719.png,blorbo,img_0018,0.85,annular_high
img_00720.png,blorbo,img_0018,1.0,annular_high
img_00721.png,blorbo,img_0018,0.0,annular_low
img_00722.png,blorbo,img_0018,0.15,annular_low
img_00723.png,blorbo,img_0018,0.3,annular_low
img_00724.png,blorbo,img_0018,0.5,annular_low
img_00725.png,blorbo,img_0018,0.7,annular_low
img_00726.png,blorbo,img_0018,0.85,annular_low
img_00727.png,blorbo,img_0018,1.0,annular_low
img_00728.png,blorbo,img_0018,0.0,annular_mid
img_00729.png,blorbo,img_0018,0.15,annular_mid
img_00730.png,blorbo,img_0018,0.3,annular_mid
img_00731.png,blorbo,img_0018,0.5,annular_mid
img_00732.png,blorbo,img_0018,0.7,annular_mid
img_00733.png,blorbo,img_0018,0.85,annular_mid
img_00734.png,blorbo,img_0018,1.0,annular_mid
img_00735.png,blorbo,img_0018,0.0,mag_log
img_00736.png,blorbo,img_0018,0.15,mag_log
img_00737.png,blorbo,img_0018,0.3,mag_log
img_00738.png,blorbo,img_0018,0.5,mag_log
img_00739.png,blorbo,img_0018,0.7,mag_log
img_00740.png,blorbo,img_0018,0.85,mag_log
img_00741.png,blorbo,img_0018,1.0,mag_log
img_00742.png,blorbo,img_0018,0.0,mag_phase_rgb
img_00743.png,blorbo,img_0018,0.15,mag_phase_rgb
img_00744.png,blorbo,img_0018,0.3,mag_phase_rgb
img_00745.png,blorbo,img_0018,0.5,mag_phase_rgb
img_00746.png,blorbo,img_0018,0.7,mag_phase_rgb
img_00747.png,blorbo,img_0018,0.85,mag_phase_rgb
img_00748.png,blorbo,img_0018,1.0,mag_phase_rgb
img_00749.png,blorbo,img_0018,0.0,phase
img_00750.png,blorbo,img_0018,0.15,phase
img_00751.png,blorbo,img_0018,0.3,phase
img_00752.png,blorbo,img_0018,0.5,phase
img_00753.png,blorbo,img_0018,0.7,phase
img_00754.png,blorbo,img_0018,0.85,phase
img_00755.png,blorbo,img_0018,1.0,phase
img_00756.png,blorbo,img_0019,0.0,annular_high
img_00757.png,blorbo,img_0019,0.15,annular_high
img_00758.png,blorbo,img_0019,0.3,annular_high
img_00759.png,blorbo,img_0019,0.5,annular_high
img_00760.png,blorbo,img_0019,0.7,annular_high
img_00761.png,blorbo,img_0019,0.85,annular_high
img_00762.png,blorbo,img_0019,1.0,annular_high
img_00763.png,blorbo,img_0019,0.0,annular_low
img_00764.png,blorbo,img_0019,0.15,annular_low
img_00765.png,blorbo,img_0019,0.3,annular_low
img_00766.png,blorbo,img_0019,0.5,annular_low
img_00767.png,blorbo,img_0019,0.7,annular_low
img_00768.png,blorbo,img_0019,0.85,annular_low
img_00769.png,blorbo,img_0019,1.0,annular_low
img_00770.png,blorbo,img_0019,0.0,annular_mid
img_00771.png,blorbo,img_0019,0.15,annular_mid
img_00772.png,blorbo,img_0019,0.3,annular_mid
img_00773.png,blorbo,img_0019,0.5,annular_mid
img_00774.png,blorbo,img_0019,0.7,annular_mid
img_00775.png,blorbo,img_0019,0.85,annular_mid
img_00776.png,blorbo,img_0019,1.0,annular_mid
img_00777.png,blorbo,img_0019,0.0,mag_log
img_00778.png,blorbo,img_0019,0.15,mag_log
img_00779.png,blorbo,img_0019,0.3,mag_log
img_00780.png,blorbo,img_0019,0.5,mag_log
img_00781.png,blorbo,img_0019,0.7,mag_log
img_00782.png,blorbo,img_0019,0.85,mag_log
img_00783.png,blorbo,img_0019,1.0,mag_log
img_00784.png,blorbo,img_0019,0.0,mag_phase_rgb
img_00785.png,blorbo,img_0019,0.15,mag_phase_rgb
img_00786.png,blorbo,img_0019,0.3,mag_phase_rgb
img_00787.png,blorbo,img_0019,0.5,mag_phase_rgb
img_00788.png,blorbo,img_0019,0.7,mag_phase_rgb
img_00789.png,blorbo,img_0019,0.85,mag_phase_rgb
img_00790.png,blorbo,img_0019,1.0,mag_phase_rgb
img_00791.png,blorbo,img_0019,0.0,phase
img_00792.png,blorbo,img_0019,0.15,phase
img_00793.png,blorbo,img_0019,0.3,phase
img_00794.png,blorbo,img_0019,0.5,phase
img_00795.png,blorbo,img_0019,0.7,phase
img_00796.png,blorbo,img_0019,0.85,phase
img_00797.png,blorbo,img_0019,1.0,phase
img_00798.png,blorbo,img_0020,0.0,annular_high
img_00799.png,blorbo,img_0020,0.15,annular_high
img_00800.png,blorbo,img_0020,0.3,annular_high
img_00801.png,blorbo,img_0020,0.5,annular_high
img_00802.png,blorbo,img_0020,0.7,annular_high
img_00803.png,blorbo,img_0020,0.85,annular_high
img_00804.png,blorbo,img_0020,1.0,annular_high
img_00805.png,blorbo,img_0020,0.0,annular_low
img_00806.png,blorbo,img_0020,0.15,annular_low
img_00807.png,blorbo,img_0020,0.3,annular_low
img_00808.png,blorbo,img_0020,0.5,annular_low
img_00809.png,blorbo,img_0020,0.7,annular_low
img_00810.png,blorbo,img_0020,0.85,annular_low
img_00811.png,blorbo,img_0020,1.0,annular_low
img_00812.png,blorbo,img_0020,0.0,annular_mid
img_00813.png,blorbo,img_0020,0.15,annular_mid
img_00814.png,blorbo,img_0020,0.3,annular_mid
img_00815.png,blorbo,img_0020,0.5,annular_mid
img_00816.png,blorbo,img_0020,0.7,annular_mid
img_00817.png,blorbo,img_0020,0.85,annular_mid
img_00818.png,blorbo,img_0020,1.0,annular_mid
img_00819.png,blorbo,img_0020,0.0,mag_log
img_00820.png,blorbo,img_0020,0.15,mag_log
img_00821.png,blorbo,img_0020,0.3,mag_log
img_00822.png,blorbo,img_0020,0.5,mag_log
img_00823.png,blorbo,img_0020,0.7,mag_log
img_00824.png,blorbo,img_0020,0.85,mag_log
img_00825.png,blorbo,img_0020,1.0,mag_log
img_00826.png,blorbo,img_0020,0.0,mag_phase_rgb
img_00827.png,blorbo,img_0020,0.15,mag_phase_rgb
img_00828.png,blorbo,img_0020,0.3,mag_phase_rgb
img_00829.png,blorbo,img_0020,0.5,mag_phase_rgb
img_00830.png,blorbo,img_0020,0.7,mag_phase_rgb
img_00831.png,blorbo,img_0020,0.85,mag_phase_rgb
img_00832.png,blorbo,img_0020,1.0,mag_phase_rgb
img_00833.png,blorbo,img_0020,0.0,phase
img_00834.png,blorbo,img_0020,0.15,phase
img_00835.png,blorbo,img_0020,0.3,phase
img_00836.png,blorbo,img_0020,0.5,phase
img_00837.png,blorbo,img_0020,0.7,phase
img_00838.png,blorbo,img_0020,0.85,phase
img_00839.png,blorbo,img_0020,1.0,phase
img_00840.png,blorbo,img_0021,0.0,annular_high
img_00841.png,blorbo,img_0021,0.15,annular_high
img_00842.png,blorbo,img_0021,0.3,annular_high
img_00843.png,blorbo,img_0021,0.5,annular_high
img_00844.png,blorbo,img_0021,0.7,annular_high
img_00845.png,blorbo,img_0021,0.85,annular_high
img_00846.png,blorbo,img_0021,1.0,annular_high
img_00847.png,blorbo,img_0021,0.0,annular_low
img_00848.png,blorbo,img_0021,0.15,annular_low
img_00849.png,blorbo,img_0021,0.3,annular_low
img_00850.png,blorbo,img_0021,0.5,annular_low
img_00851.png,blorbo,img_0021,0.7,annular_low
img_00852.png,blorbo,img_0021,0.85,annular_low
img_00853.png,blorbo,img_0021,1.0,annular_low
img_00854.png,blorbo,img_0021,0.0,annular_mid
img_00855.png,blorbo,img_0021,0.15,annular_mid
img_00856.png,blorbo,img_0021,0.3,annular_mid
img_00857.png,blorbo,img_0021,0.5,annular_mid
img_00858.png,blorbo,img_0021,0.7,annular_mid
img_00859.png,blorbo,img_0021,0.85,annular_mid
img_00860.png,blorbo,img_0021,1.0,annular_mid
img_00861.png,blorbo,img_0021,0.0,mag_log
img_00862.png,blorbo,img_0021,0.15,mag_log
img_00863.png,blorbo,img_0021,0.3,mag_log
img_00864.png,blorbo,img_0021,0.5,mag_log
img_00865.png,blorbo,img_0021,0.7,mag_log
img_00866.png,blorbo,img_0021,0.85,mag_log
img_00867.png,blorbo,img_0021,1.0,mag_log
img_00868.png,blorbo,img_0021,0.0,mag_phase_rgb
img_00869.png,blorbo,img_0021,0.15,mag_phase_rgb
img_00870.png,blorbo,img_0021,0.3,mag_phase_rgb
img_00871.png,blorbo,img_0021,0.5,mag_phase_rgb
img_00872.png,blorbo,img_0021,0.7,mag_phase_rgb
img_00873.png,blorbo,img_0021,0.85,mag_phase_rgb
img_00874.png,blorbo,img_0021,1.0,mag_phase_rgb
img_00875.png,blorbo,img_0021,0.0,phase
img_00876.png,blorbo,img_0021,0.15,phase
img_00877.png,blorbo,img_0021,0.3,phase
img_00878.png,blorbo,img_0021,0.5,phase
img_00879.png,blorbo,img_0021,0.7,phase
img_00880.png,blorbo,img_0021,0.85,phase
img_00881.png,blorbo,img_0021,1.0,phase
img_00882.png,blorbo,img_0022,0.0,annular_high
img_00883.png,blorbo,img_0022,0.15,annular_high
img_00884.png,blorbo,img_0022,0.3,annular_high
img_00885.png,blorbo,img_0022,0.5,annular_high
img_00886.png,blorbo,img_0022,0.7,annular_high
img_00887.png,blorbo,img_0022,0.85,annular_high
img_00888.png,blorbo,img_0022,1.0,annular_high
img_00889.png,blorbo,img_0022,0.0,annular_low
img_00890.png,blorbo,img_0022,0.15,annular_low
img_00891.png,blorbo,img_0022,0.3,annular_low
img_00892.png,blorbo,img_0022,0.5,annular_low
img_00893.png,blorbo,img_0022,0.7,annular_low
img_00894.png,blorbo,img_0022,0.85,annular_low
img_00895.png,blorbo,img_0022,1.0,annular_low
img_00896.png,blorbo,img_0022,0.0,annular_mid
img_00897.png,blorbo,img_0022,0.15,annular_mid
img_00898.png,blorbo,img_0022,0.3,annular_mid
img_00899.png,blorbo,img_0022,0.5,annular_mid
img_00900.png,blorbo,img_0022,0.7,annular_mid
img_00901.png,blorbo,img_0022,0.85,annular_mid
img_00902.png,blorbo,img_0022,1.0,annular_mid
img_00903.png,blorbo,img_0022,0.0,mag_log
img_00904.png,blorbo,img_0022,0.15,mag_log
img_00905.png,blorbo,img_0022,0.3,mag_log
img_00906.png,blorbo,img_0022,0.5,mag_log
img_00907.png,blorbo,img_0022,0.7,mag_log
img_00908.png,blorbo,img_0022,0.85,mag_log
img_00909.png,blorbo,img_0022,1.0,mag_log
img_00910.png,blorbo,img_0022,0.0,mag_phase_rgb
img_00911.png,blorbo,img_0022,0.15,mag_phase_rgb
img_00912.png,blorbo,img_0022,0.3,mag_phase_rgb
img_00913.png,blorbo,img_0022,0.5,mag_phase_rgb
img_00914.png,blorbo,img_0022,0.7,mag_phase_rgb
img_00915.png,blorbo,img_0022,0.85,mag_phase_rgb
img_00916.png,blorbo,img_0022,1.0,mag_phase_rgb
img_00917.png,blorbo,img_0022,0.0,phase
img_00918.png,blorbo,img_0022,0.15,phase
img_00919.png,blorbo,img_0022,0.3,phase
img_00920.png,blorbo,img_0022,0.5,phase
img_00921.png,blorbo,img_0022,0.7,phase
img_00922.png,blorbo,img_0022,0.85,phase
img_00923.png,blorbo,img_0022,1.0,phase
img_00000.png,not_blorbo,img_0023,0.0,annular_high
img_00001.png,not_blorbo,img_0023,0.15,annular_high
img_00002.png,not_blorbo,img_0023,0.3,annular_high
img_00003.png,not_blorbo,img_0023,0.5,annular_high
img_00004.png,not_blorbo,img_0023,0.7,annular_high
img_00005.png,not_blorbo,img_0023,0.85,annular_high
img_00006.png,not_blorbo,img_0023,1.0,annular_high
img_00007.png,not_blorbo,img_0023,0.0,annular_low
img_00008.png,not_blorbo,img_0023,0.15,annular_low
img_00009.png,not_blorbo,img_0023,0.3,annular_low
img_00010.png,not_blorbo,img_0023,0.5,annular_low
img_00011.png,not_blorbo,img_0023,0.7,annular_low
img_00012.png,not_blorbo,img_0023,0.85,annular_low
img_00013.png,not_blorbo,img_0023,1.0,annular_low
img_00014.png,not_blorbo,img_0023,0.0,annular_mid
img_00015.png,not_blorbo,img_0023,0.15,annular_mid
img_00016.png,not_blorbo,img_0023,0.3,annular_mid
img_00017.png,not_blorbo,img_0023,0.5,annular_mid
img_00018.png,not_blorbo,img_0023,0.7,annular_mid
img_00019.png,not_blorbo,img_0023,0.85,annular_mid
img_00020.png,not_blorbo,img_0023,1.0,annular_mid
img_00021.png,not_blorbo,img_0023,0.0,mag_log
img_00022.png,not_blorbo,img_0023,0.15,mag_log
img_00023.png,not_blorbo,img_0023,0.3,mag_log
img_00024.png,not_blorbo,img_0023,0.5,mag_log
img_00025.png,not_blorbo,img_0023,0.7,mag_log
img_00026.png,not_blorbo,img_0023,0.85,mag_log
img_00027.png,not_blorbo,img_0023,1.0,mag_log
img_00028.png,not_blorbo,img_0023,0.0,mag_phase_rgb
img_00029.png,not_blorbo,img_0023,0.15,mag_phase_rgb
img_00030.png,not_blorbo,img_0023,0.3,mag_phase_rgb
img_00031.png,not_blorbo,img_0023,0.5,mag_phase_rgb
img_00032.png,not_blorbo,img_0023,0.7,mag_phase_rgb
img_00033.png,not_blorbo,img_0023,0.85,mag_phase_rgb
img_00034.png,not_blorbo,img_0023,1.0,mag_phase_rgb
img_00035.png,not_blorbo,img_0023,0.0,phase
img_00036.png,not_blorbo,img_0023,0.15,phase
img_00037.png,not_blorbo,img_0023,0.3,phase
img_00038.png,not_blorbo,img_0023,0.5,phase
img_00039.png,not_blorbo,img_0023,0.7,phase
img_00040.png,not_blorbo,img_0023,0.85,phase
img_00041.png,not_blorbo,img_0023,1.0,phase
img_00042.png,not_blorbo,img_0024,0.0,annular_high
img_00043.png,not_blorbo,img_0024,0.15,annular_high
img_00044.png,not_blorbo,img_0024,0.3,annular_high
img_00045.png,not_blorbo,img_0024,0.5,annular_high
img_00046.png,not_blorbo,img_0024,0.7,annular_high
img_00047.png,not_blorbo,img_0024,0.85,annular_high
img_00048.png,not_blorbo,img_0024,1.0,annular_high
img_00049.png,not_blorbo,img_0024,0.0,annular_low
img_00050.png,not_blorbo,img_0024,0.15,annular_low
img_00051.png,not_blorbo,img_0024,0.3,annular_low
img_00052.png,not_blorbo,img_0024,0.5,annular_low
img_00053.png,not_blorbo,img_0024,0.7,annular_low
img_00054.png,not_blorbo,img_0024,0.85,annular_low
img_00055.png,not_blorbo,img_0024,1.0,annular_low
img_00056.png,not_blorbo,img_0024,0.0,annular_mid
img_00057.png,not_blorbo,img_0024,0.15,annular_mid
img_00058.png,not_blorbo,img_0024,0.3,annular_mid
img_00059.png,not_blorbo,img_0024,0.5,annular_mid
img_00060.png,not_blorbo,img_0024,0.7,annular_mid
img_00061.png,not_blorbo,img_0024,0.85,annular_mid
img_00062.png,not_blorbo,img_0024,1.0,annular_mid
img_00063.png,not_blorbo,img_0024,0.0,mag_log
img_00064.png,not_blorbo,img_0024,0.15,mag_log
img_00065.png,not_blorbo,img_0024,0.3,mag_log
img_00066.png,not_blorbo,img_0024,0.5,mag_log
img_00067.png,not_blorbo,img_0024,0.7,mag_log
img_00068.png,not_blorbo,img_0024,0.85,mag_log
img_00069.png,not_blorbo,img_0024,1.0,mag_log
img_00070.png,not_blorbo,img_0024,0.0,mag_phase_rgb
img_00071.png,not_blorbo,img_0024,0.15,mag_phase_rgb
img_00072.png,not_blorbo,img_0024,0.3,mag_phase_rgb
img_00073.png,not_blorbo,img_0024,0.5,mag_phase_rgb
img_00074.png,not_blorbo,img_0024,0.7,mag_phase_rgb
img_00075.png,not_blorbo,img_0024,0.85,mag_phase_rgb
img_00076.png,not_blorbo,img_0024,1.0,mag_phase_rgb
img_00077.png,not_blorbo,img_0024,0.0,phase
img_00078.png,not_blorbo,img_0024,0.15,phase
img_00079.png,not_blorbo,img_0024,0.3,phase
img_00080.png,not_blorbo,img_0024,0.5,phase
img_00081.png,not_blorbo,img_0024,0.7,phase
img_00082.png,not_blorbo,img_0024,0.85,phase
img_00083.png,not_blorbo,img_0024,1.0,phase
img_00084.png,not_blorbo,img_0025,0.0,annular_high
img_00085.png,not_blorbo,img_0025,0.15,annular_high
img_00086.png,not_blorbo,img_0025,0.3,annular_high
img_00087.png,not_blorbo,img_0025,0.5,annular_high
img_00088.png,not_blorbo,img_0025,0.7,annular_high
img_00089.png,not_blorbo,img_0025,0.85,annular_high
img_00090.png,not_blorbo,img_0025,1.0,annular_high
img_00091.png,not_blorbo,img_0025,0.0,annular_low
img_00092.png,not_blorbo,img_0025,0.15,annular_low
img_00093.png,not_blorbo,img_0025,0.3,annular_low
img_00094.png,not_blorbo,img_0025,0.5,annular_low
img_00095.png,not_blorbo,img_0025,0.7,annular_low
img_00096.png,not_blorbo,img_0025,0.85,annular_low
img_00097.png,not_blorbo,img_0025,1.0,annular_low
img_00098.png,not_blorbo,img_0025,0.0,annular_mid
img_00099.png,not_blorbo,img_0025,0.15,annular_mid
img_00100.png,not_blorbo,img_0025,0.3,annular_mid
img_00101.png,not_blorbo,img_0025,0.5,annular_mid
img_00102.png,not_blorbo,img_0025,0.7,annular_mid
img_00103.png,not_blorbo,img_0025,0.85,annular_mid
img_00104.png,not_blorbo,img_0025,1.0,annular_mid
img_00105.png,not_blorbo,img_0025,0.0,mag_log
img_00106.png,not_blorbo,img_0025,0.15,mag_log
img_00107.png,not_blorbo,img_0025,0.3,mag_log
img_00108.png,not_blorbo,img_0025,0.5,mag_log
img_00109.png,not_blorbo,img_0025,0.7,mag_log
img_00110.png,not_blorbo,img_0025,0.85,mag_log
img_00111.png,not_blorbo,img_0025,1.0,mag_log
img_00112.png,not_blorbo,img_0025,0.0,mag_phase_rgb
img_00113.png,not_blorbo,img_0025,0.15,mag_phase_rgb
img_00114.png,not_blorbo,img_0025,0.3,mag_phase_rgb
